,eye,tStart,tEnd,duration,xAvg,yAvg,pupilAvg,stimuliName,name
2616,R,14044809,14044925,117,276.7,342.4,3576,zuji.png,Sub5.asc
2617,R,14044971,14045241,271,194.7,388.5,3613,zuji.png,Sub5.asc
2618,R,14045272,14045472,201,175.0,486.6,3663,zuji.png,Sub5.asc
2619,R,14046856,14047020,165,656.8,422.7,3944,zuji.png,Sub5.asc
2620,R,14047072,14047211,140,467.2,358.9,3959,natureblog.png,Sub5.asc
2621,R,14047271,14047372,102,263.1,302.9,3672,natureblog.png,Sub5.asc
2622,R,14047423,14047492,70,245.0,264.4,3121,natureblog.png,Sub5.asc
2623,R,14047544,14047753,210,182.8,383.0,2899,natureblog.png,Sub5.asc
2624,R,14047799,14047960,162,323.9,372.4,3074,natureblog.png,Sub5.asc
2625,R,14048013,14048139,127,510.4,376.2,3335,natureblog.png,Sub5.asc
2626,R,14048182,14048540,359,705.2,374.2,3398,natureblog.png,Sub5.asc
2627,R,14048737,14048847,111,545.1,372.4,3457,natureblog.png,Sub5.asc
2628,R,14048915,14049166,252,189.9,568.7,3409,natureblog.png,Sub5.asc
2629,R,14049194,14049416,223,285.1,563.0,3496,natureblog.png,Sub5.asc
2630,R,14049452,14049592,141,237.0,563.6,3542,natureblog.png,Sub5.asc
2631,R,14049661,14049824,164,284.1,738.1,3583,natureblog.png,Sub5.asc
2632,R,14049859,14050023,165,198.5,746.1,3584,natureblog.png,Sub5.asc
2633,R,14050081,14050317,237,420.0,742.9,3658,natureblog.png,Sub5.asc
2634,R,14050351,14050533,183,343.7,741.8,3709,natureblog.png,Sub5.asc
2635,R,14050583,14050827,245,488.8,735.4,3792,natureblog.png,Sub5.asc
2636,R,14050855,14051099,245,422.4,730.3,3850,natureblog.png,Sub5.asc
2637,R,14051143,14051375,233,303.2,734.9,3797,natureblog.png,Sub5.asc
2638,R,14051454,14051646,193,895.4,700.5,3711,natureblog.png,Sub5.asc
2639,R,14051679,14051828,150,850.4,658.3,3670,natureblog.png,Sub5.asc
2640,R,14051862,14052057,196,860.2,619.7,3568,natureblog.png,Sub5.asc
2641,R,14054467,14054787,321,665.6,422.2,3920,natureblog.png,Sub5.asc
2642,R,14054907,14055055,149,762.6,319.8,2932,singtel.png,Sub5.asc
2643,R,14055102,14055225,124,891.6,269.2,2070,singtel.png,Sub5.asc
2644,R,14055269,14055548,280,1018.8,284.7,1867,singtel.png,Sub5.asc
2645,R,14055576,14055722,147,946.0,312.5,2102,singtel.png,Sub5.asc
2646,R,14055776,14055968,193,734.5,343.0,2528,singtel.png,Sub5.asc
2647,R,14056038,14056283,246,444.0,265.3,2947,singtel.png,Sub5.asc
2648,R,14056324,14056676,353,521.5,204.5,3132,singtel.png,Sub5.asc
2649,R,14056757,14056964,208,837.6,366.0,3391,singtel.png,Sub5.asc
2650,R,14057055,14057229,175,316.7,746.2,3688,singtel.png,Sub5.asc
2651,R,14057288,14057432,145,286.5,671.9,3654,singtel.png,Sub5.asc
2652,R,14057480,14057635,156,185.7,632.6,3580,singtel.png,Sub5.asc
2653,R,14057705,14057982,278,512.7,610.0,3684,singtel.png,Sub5.asc
2654,R,14058047,14058221,175,641.5,754.7,3812,singtel.png,Sub5.asc
2655,R,14058328,14058510,183,255.6,180.2,3687,singtel.png,Sub5.asc
2656,R,14058567,14058779,213,205.8,137.7,3683,singtel.png,Sub5.asc
2657,R,14058851,14059081,231,708.3,129.6,3665,singtel.png,Sub5.asc
2658,R,14059150,14059351,202,1085.5,130.1,3465,singtel.png,Sub5.asc
2659,R,14059389,14059471,83,1024.7,123.5,3506,singtel.png,Sub5.asc
2660,R,14059566,14059723,158,277.3,246.2,3846,singtel.png,Sub5.asc
2661,R,14064320,14064690,371,648.8,411.8,3562,singtel.png,Sub5.asc
2662,R,14064759,14064860,102,291.1,378.8,3103,github.png,Sub5.asc
2663,R,14064935,14065068,134,148.6,70.7,2253,github.png,Sub5.asc
2664,R,14065094,14065282,189,155.4,127.7,2085,github.png,Sub5.asc
2665,R,14065328,14065531,204,131.1,37.5,2222,github.png,Sub5.asc
2666,R,14065616,14065831,216,697.0,286.9,2723,github.png,Sub5.asc
2667,R,14065869,14066162,294,629.8,285.0,3068,github.png,Sub5.asc
2668,R,14066341,14066486,146,738.6,613.4,3215,github.png,Sub5.asc
2669,R,14066507,14066624,118,745.2,626.0,3194,github.png,Sub5.asc
2670,R,14066699,14066915,217,766.5,299.1,3169,github.png,Sub5.asc
2671,R,14066953,14067210,258,880.8,307.3,3243,github.png,Sub5.asc
2672,R,14067253,14067539,287,960.2,321.2,3270,github.png,Sub5.asc
2673,R,14067574,14067790,217,899.3,333.6,3408,github.png,Sub5.asc
2674,R,14067843,14068088,246,780.8,349.5,3453,github.png,Sub5.asc
2675,R,14068112,14068359,248,818.1,359.9,3322,github.png,Sub5.asc
2676,R,14068407,14068636,230,683.9,298.7,2992,github.png,Sub5.asc
2677,R,14068661,14068772,112,637.6,298.6,2838,github.png,Sub5.asc
2678,R,14068825,14069015,191,839.6,301.3,2674,github.png,Sub5.asc
2679,R,14069049,14069484,436,805.9,302.2,2689,github.png,Sub5.asc
2680,R,14069526,14069588,63,742.6,313.2,2847,github.png,Sub5.asc
2681,R,14072683,14072971,289,658.4,420.5,3793,github.png,Sub5.asc
2682,R,14073035,14073211,177,416.8,259.8,3383,Facebook(2).png,Sub5.asc
2683,R,14073250,14073445,196,486.8,241.7,2282,Facebook(2).png,Sub5.asc
2684,R,14073468,14073579,112,466.0,259.3,2057,Facebook(2).png,Sub5.asc
2685,R,14073632,14073847,216,166.5,378.4,2259,Facebook(2).png,Sub5.asc
2686,R,14073947,14074091,145,883.9,103.4,2542,Facebook(2).png,Sub5.asc
2687,R,14074127,14074275,149,886.8,45.5,2752,Facebook(2).png,Sub5.asc
2688,R,14074303,14074516,214,956.0,44.0,2911,Facebook(2).png,Sub5.asc
2689,R,14074704,14074764,61,504.8,188.3,3322,Facebook(2).png,Sub5.asc
2690,R,14074815,14075036,222,481.3,242.4,3415,Facebook(2).png,Sub5.asc
2691,R,14075110,14075268,159,152.8,362.8,3601,Facebook(2).png,Sub5.asc
2692,R,14075313,14075471,159,69.5,359.6,3614,Facebook(2).png,Sub5.asc
2693,R,14075526,14075696,171,261.4,364.5,3549,Facebook(2).png,Sub5.asc
2694,R,14075723,14075867,145,209.9,369.1,3505,Facebook(2).png,Sub5.asc
2695,R,14075929,14076146,218,387.7,381.7,3487,Facebook(2).png,Sub5.asc
2696,R,14076172,14076265,94,430.7,384.5,3494,Facebook(2).png,Sub5.asc
2697,R,14076330,14076680,351,514.3,254.8,3451,Facebook(2).png,Sub5.asc
2698,R,14076740,14076925,186,184.4,128.9,3562,Facebook(2).png,Sub5.asc
2699,R,14076981,14077104,124,308.7,128.6,3573,Facebook(2).png,Sub5.asc
2700,R,14077151,14077264,114,319.4,190.2,3644,Facebook(2).png,Sub5.asc
2701,R,14077353,14077463,111,361.2,603.4,3905,Facebook(2).png,Sub5.asc
2702,R,14077515,14077715,201,333.7,535.7,3844,Facebook(2).png,Sub5.asc
2703,R,14077749,14077900,152,453.5,532.1,3397,Facebook(2).png,Sub5.asc
2704,R,14079375,14079722,348,652.9,422.4,3728,Facebook(2).png,Sub5.asc
2705,R,14079780,14079914,135,320.9,355.8,3681,deviantart_limo_ad.png,Sub5.asc
2706,R,14079940,14080047,108,322.1,333.9,3376,deviantart_limo_ad.png,Sub5.asc
2707,R,14080074,14080220,147,379.3,337.4,3350,deviantart_limo_ad.png,Sub5.asc
2708,R,14080295,14080532,238,630.7,85.1,3456,deviantart_limo_ad.png,Sub5.asc
2709,R,14080561,14080708,148,688.0,87.9,3618,deviantart_limo_ad.png,Sub5.asc
2710,R,14080748,14080847,100,622.7,86.8,3703,deviantart_limo_ad.png,Sub5.asc
2711,R,14080995,14081068,74,899.7,465.1,3831,deviantart_limo_ad.png,Sub5.asc
2712,R,14081128,14081229,102,853.5,394.7,3820,deviantart_limo_ad.png,Sub5.asc
2713,R,14081314,14081448,135,340.6,244.0,3893,deviantart_limo_ad.png,Sub5.asc
2714,R,14081496,14081607,112,337.6,210.0,3906,deviantart_limo_ad.png,Sub5.asc
2715,R,14081635,14081790,156,299.2,207.7,3934,deviantart_limo_ad.png,Sub5.asc
2716,R,14081848,14082031,184,584.1,223.9,3892,deviantart_limo_ad.png,Sub5.asc
2717,R,14082059,14082196,138,623.7,218.0,3896,deviantart_limo_ad.png,Sub5.asc
2718,R,14082259,14082441,183,389.5,372.6,4123,deviantart_limo_ad.png,Sub5.asc
2719,R,14082489,14082704,216,393.5,327.7,4182,deviantart_limo_ad.png,Sub5.asc
2720,R,14082730,14083002,273,437.6,332.4,4195,deviantart_limo_ad.png,Sub5.asc
2721,R,14083073,14083407,335,910.0,412.7,4124,deviantart_limo_ad.png,Sub5.asc
2722,R,14083436,14083587,152,844.6,466.7,4133,deviantart_limo_ad.png,Sub5.asc
2723,R,14083648,14083954,307,627.3,696.7,4242,deviantart_limo_ad.png,Sub5.asc
2724,R,14083995,14084253,259,658.9,652.1,4302,deviantart_limo_ad.png,Sub5.asc
2725,R,14084309,14084418,110,632.9,823.9,4312,deviantart_limo_ad.png,Sub5.asc
2726,R,14084452,14084552,101,641.2,728.8,4372,deviantart_limo_ad.png,Sub5.asc
2727,R,14086366,14086591,226,659.4,429.3,3872,deviantart_limo_ad.png,Sub5.asc
2728,R,14086662,14086772,111,502.2,272.8,3860,tc.png,Sub5.asc
2729,R,14086824,14086948,125,435.8,252.5,3052,tc.png,Sub5.asc
2730,R,14086995,14087242,248,633.7,242.4,2311,tc.png,Sub5.asc
2731,R,14087303,14087489,187,508.8,618.8,2489,tc.png,Sub5.asc
2732,R,14087522,14087632,111,498.3,628.0,2776,tc.png,Sub5.asc
2733,R,14087725,14087890,166,427.3,293.9,2989,tc.png,Sub5.asc
2734,R,14087940,14088114,175,463.0,256.1,3145,tc.png,Sub5.asc
2735,R,14088139,14088327,189,494.7,254.0,3317,tc.png,Sub5.asc
2736,R,14088384,14088576,193,707.1,335.4,3420,tc.png,Sub5.asc
2737,R,14088615,14088977,363,805.8,324.6,3400,tc.png,Sub5.asc
2738,R,14089021,14089286,266,723.6,358.9,3431,tc.png,Sub5.asc
2739,R,14089323,14089546,224,783.2,383.0,3385,tc.png,Sub5.asc
2740,R,14089572,14089672,101,836.8,389.7,3398,tc.png,Sub5.asc
2741,R,14089844,14090040,197,799.9,426.1,3457,tc.png,Sub5.asc
2742,R,14090086,14090503,418,729.1,470.5,3441,tc.png,Sub5.asc
2743,R,14090550,14090817,268,809.4,507.1,3163,tc.png,Sub5.asc
2744,R,14090843,14090955,113,832.6,527.0,2986,tc.png,Sub5.asc
2745,R,14091008,14091270,263,707.9,632.1,2980,tc.png,Sub5.asc
2746,R,14091298,14091537,240,774.4,645.6,3019,tc.png,Sub5.asc
2747,R,14091570,14091635,66,851.3,646.9,3128,tc.png,Sub5.asc
2748,R,14093125,14093481,357,662.0,415.2,3805,tc.png,Sub5.asc
2749,R,14093561,14093696,136,311.6,278.5,3002,Amazon.png,Sub5.asc
2750,R,14093725,14093996,272,355.9,260.9,2163,Amazon.png,Sub5.asc
2751,R,14094026,14094112,87,294.5,262.3,2056,Amazon.png,Sub5.asc
2752,R,14094170,14094489,320,5.5,57.2,2330,Amazon.png,Sub5.asc
2753,R,14094515,14094679,165,66.7,74.3,2727,Amazon.png,Sub5.asc
2754,R,14094746,14094943,198,330.7,270.2,3122,Amazon.png,Sub5.asc
2755,R,14094981,14095096,116,398.3,288.2,3289,Amazon.png,Sub5.asc
2756,R,14095261,14095449,189,748.7,521.7,3374,Amazon.png,Sub5.asc
2757,R,14095518,14095649,132,481.2,485.2,3405,Amazon.png,Sub5.asc
2758,R,14095694,14095782,89,384.2,491.8,3329,Amazon.png,Sub5.asc
2759,R,14095842,14095972,131,610.7,493.9,3172,Amazon.png,Sub5.asc
2760,R,14096019,14096128,110,474.3,529.6,3174,Amazon.png,Sub5.asc
2761,R,14096166,14096383,218,370.3,523.9,3174,Amazon.png,Sub5.asc
2762,R,14096439,14096712,274,570.0,526.0,2905,Amazon.png,Sub5.asc
2763,R,14096744,14097130,387,624.0,543.9,2899,Amazon.png,Sub5.asc
2764,R,14097175,14097342,168,697.8,535.8,3002,Amazon.png,Sub5.asc
2765,R,14097392,14097700,309,370.8,561.9,3082,Amazon.png,Sub5.asc
2766,R,14097881,14097952,72,422.0,600.9,3230,Amazon.png,Sub5.asc
2767,R,14098010,14098233,224,382.6,774.4,3025,Amazon.png,Sub5.asc
2768,R,14098266,14098370,105,344.5,773.2,2957,Amazon.png,Sub5.asc
2769,R,14100000,14100324,325,646.2,431.1,3721,Amazon.png,Sub5.asc
2770,R,14100372,14100506,135,464.0,302.4,3579,microsoft.png,Sub5.asc
2771,R,14100580,14100764,185,73.9,57.8,2423,microsoft.png,Sub5.asc
2772,R,14100798,14100819,22,119.2,67.1,2242,microsoft.png,Sub5.asc
2773,R,14100857,14101000,144,79.6,111.3,2272,microsoft.png,Sub5.asc
2774,R,14101094,14101232,139,311.0,685.4,2724,microsoft.png,Sub5.asc
2775,R,14101288,14101495,208,444.5,629.1,3096,microsoft.png,Sub5.asc
2776,R,14101576,14101737,162,1041.1,709.8,3286,microsoft.png,Sub5.asc
2777,R,14101814,14101981,168,1079.4,368.9,3297,microsoft.png,Sub5.asc
2778,R,14102017,14102159,143,1011.0,354.9,3418,microsoft.png,Sub5.asc
2779,R,14102243,14102415,173,486.2,323.5,3708,microsoft.png,Sub5.asc
2780,R,14102451,14102692,242,532.8,330.7,3797,microsoft.png,Sub5.asc
2781,R,14102730,14102937,208,522.9,274.5,3853,microsoft.png,Sub5.asc
2782,R,14103112,14103240,129,1081.6,374.7,3618,microsoft.png,Sub5.asc
2783,R,14103276,14103408,133,1034.1,360.0,3587,microsoft.png,Sub5.asc
2784,R,14103510,14103633,124,145.6,711.8,3719,microsoft.png,Sub5.asc
2785,R,14103695,14103896,202,89.5,646.5,3638,microsoft.png,Sub5.asc
2786,R,14103977,14104296,320,140.6,280.7,3425,microsoft.png,Sub5.asc
2787,R,14104337,14104507,171,228.2,306.7,3503,microsoft.png,Sub5.asc
2788,R,14104544,14104751,208,110.4,332.8,3498,microsoft.png,Sub5.asc
2789,R,14104805,14104977,173,124.2,283.5,3449,microsoft.png,Sub5.asc
2790,R,14105007,14105107,101,180.4,286.1,3452,microsoft.png,Sub5.asc
2791,R,14105143,14105277,135,224.4,324.8,3494,microsoft.png,Sub5.asc
2792,R,14107192,14107540,349,650.1,421.1,3987,microsoft.png,Sub5.asc
2793,R,14107617,14107745,129,174.2,159.2,3196,flipboad_f&d.png,Sub5.asc
2794,R,14107872,14108009,138,160.9,247.0,2144,flipboad_f&d.png,Sub5.asc
2795,R,14108041,14108137,97,151.3,314.9,2047,flipboad_f&d.png,Sub5.asc
2796,R,14108513,14108749,237,591.0,418.8,2668,flipboad_f&d.png,Sub5.asc
2797,R,14108813,14108888,76,567.7,265.2,2879,flipboad_f&d.png,Sub5.asc
2798,R,14109018,14109221,204,582.2,203.9,2723,flipboad_f&d.png,Sub5.asc
2799,R,14109307,14109529,223,735.1,643.5,2714,flipboad_f&d.png,Sub5.asc
2800,R,14109605,14109856,252,746.1,414.6,2588,flipboad_f&d.png,Sub5.asc
2801,R,14109913,14110114,202,873.3,302.9,2743,flipboad_f&d.png,Sub5.asc
2802,R,14110152,14110607,456,821.0,306.2,3046,flipboad_f&d.png,Sub5.asc
2803,R,14110654,14110926,273,820.3,470.4,3039,flipboad_f&d.png,Sub5.asc
2804,R,14110994,14111206,213,604.3,367.2,2967,flipboad_f&d.png,Sub5.asc
2805,R,14111277,14111581,305,805.2,701.2,3084,flipboad_f&d.png,Sub5.asc
2806,R,14111633,14111846,214,784.6,612.8,3188,flipboad_f&d.png,Sub5.asc
2807,R,14111877,14112183,307,837.2,602.1,3211,flipboad_f&d.png,Sub5.asc
2808,R,14112223,14112417,195,763.0,608.0,3256,flipboad_f&d.png,Sub5.asc
2809,R,14114100,14114476,377,638.3,434.2,3621,flipboad_f&d.png,Sub5.asc
2810,R,14114521,14114638,118,603.9,370.8,3055,jetstar.png,Sub5.asc
2811,R,14114700,14114859,160,243.1,137.6,2044,jetstar.png,Sub5.asc
2812,R,14114909,14115001,93,159.0,279.7,1827,jetstar.png,Sub5.asc
2813,R,14115138,14115224,87,199.3,343.0,1979,jetstar.png,Sub5.asc
2814,R,14115252,14115623,372,170.7,374.1,2454,jetstar.png,Sub5.asc
2815,R,14115659,14115871,213,278.0,400.9,2942,jetstar.png,Sub5.asc
2816,R,14115952,14116061,110,659.9,729.0,2982,jetstar.png,Sub5.asc
2817,R,14116115,14116287,173,532.8,667.1,3117,jetstar.png,Sub5.asc
2818,R,14116341,14116577,237,509.2,627.6,3214,jetstar.png,Sub5.asc
2819,R,14116617,14116751,135,502.2,683.8,3280,jetstar.png,Sub5.asc
2820,R,14116805,14117017,213,512.5,781.0,3293,jetstar.png,Sub5.asc
2821,R,14117098,14117347,250,202.0,763.9,3335,jetstar.png,Sub5.asc
2822,R,14117382,14117541,160,235.7,740.8,3442,jetstar.png,Sub5.asc
2823,R,14117575,14117800,226,221.1,763.4,3429,jetstar.png,Sub5.asc
2824,R,14117822,14117999,178,207.3,771.0,3451,jetstar.png,Sub5.asc
2825,R,14118063,14118649,587,227.8,644.1,3613,jetstar.png,Sub5.asc
2826,R,14118682,14118978,297,220.9,640.1,3421,jetstar.png,Sub5.asc
2827,R,14119006,14119164,159,231.4,693.0,3257,jetstar.png,Sub5.asc
2828,R,14119236,14119311,76,682.8,677.5,3250,jetstar.png,Sub5.asc
2829,R,14121947,14122323,377,641.2,427.7,3552,jetstar.png,Sub5.asc
2830,R,14122388,14122454,67,332.3,293.8,3064,deviantart_wedding.png,Sub5.asc
2831,R,14122576,14122687,112,230.3,184.5,2072,deviantart_wedding.png,Sub5.asc
2832,R,14122716,14122936,221,287.2,123.8,1877,deviantart_wedding.png,Sub5.asc
2833,R,14122969,14123120,152,290.4,79.0,2006,deviantart_wedding.png,Sub5.asc
2834,R,14123187,14123611,425,259.9,345.1,2563,deviantart_wedding.png,Sub5.asc
2835,R,14123645,14123982,338,370.4,354.9,2788,deviantart_wedding.png,Sub5.asc
2836,R,14124011,14124322,312,324.8,346.6,2869,deviantart_wedding.png,Sub5.asc
2837,R,14124352,14124572,221,286.9,303.8,2981,deviantart_wedding.png,Sub5.asc
2838,R,14124607,14124853,247,339.9,301.4,3067,deviantart_wedding.png,Sub5.asc
2839,R,14124945,14125049,105,749.8,582.5,3237,deviantart_wedding.png,Sub5.asc
2840,R,14125121,14125181,61,673.2,452.9,3290,deviantart_wedding.png,Sub5.asc
2841,R,14125246,14125405,160,594.8,340.6,3206,deviantart_wedding.png,Sub5.asc
2842,R,14125445,14125644,200,605.7,302.0,3140,deviantart_wedding.png,Sub5.asc
2843,R,14125681,14126268,588,685.4,296.9,3225,deviantart_wedding.png,Sub5.asc
2844,R,14126453,14126587,135,788.8,693.4,3293,deviantart_wedding.png,Sub5.asc
2845,R,14126651,14126807,157,613.4,536.9,3157,deviantart_wedding.png,Sub5.asc
2846,R,14126844,14127067,224,603.9,579.3,3171,deviantart_wedding.png,Sub5.asc
2847,R,14127099,14127232,134,672.9,575.0,3275,deviantart_wedding.png,Sub5.asc
2848,R,14128654,14128884,231,655.8,429.1,3789,deviantart_wedding.png,Sub5.asc
2849,R,14128945,14129036,92,488.7,320.3,3560,science_news.png,Sub5.asc
2850,R,14129102,14129342,241,216.1,162.9,2783,science_news.png,Sub5.asc
2851,R,14129370,14129564,195,130.9,202.1,2391,science_news.png,Sub5.asc
2852,R,14129594,14129849,256,95.9,190.9,2668,science_news.png,Sub5.asc
2853,R,14129897,14130116,220,151.2,310.9,3173,science_news.png,Sub5.asc
2854,R,14130147,14130327,181,220.4,294.6,3390,science_news.png,Sub5.asc
2855,R,14130355,14130773,419,168.1,301.4,3497,science_news.png,Sub5.asc
2856,R,14130867,14131041,175,672.7,590.3,3664,science_news.png,Sub5.asc
2857,R,14131108,14131196,89,448.8,531.5,3619,science_news.png,Sub5.asc
2858,R,14131401,14131578,178,165.8,443.5,3626,science_news.png,Sub5.asc
2859,R,14131604,14131815,212,157.7,407.3,3695,science_news.png,Sub5.asc
2860,R,14131866,14132114,249,271.1,408.3,3663,science_news.png,Sub5.asc
2861,R,14132182,14132460,279,190.4,565.2,3645,science_news.png,Sub5.asc
2862,R,14132516,14132695,180,185.3,521.2,3704,science_news.png,Sub5.asc
2863,R,14132751,14132975,225,185.7,656.5,3796,science_news.png,Sub5.asc
2864,R,14133067,14133285,219,794.3,683.7,3869,science_news.png,Sub5.asc
2865,R,14133320,14133470,151,782.1,712.5,3827,science_news.png,Sub5.asc
2866,R,14133517,14133887,371,711.8,449.3,3783,science_news.png,Sub5.asc
2867,R,14135897,14136258,362,664.6,419.9,3942,science_news.png,Sub5.asc
2868,R,14136306,14136447,142,554.9,325.1,3793,flickr_cover.png,Sub5.asc
2869,R,14136494,14136675,182,669.8,319.9,3366,flickr_cover.png,Sub5.asc
2870,R,14136734,14136874,141,929.8,361.3,3371,flickr_cover.png,Sub5.asc
2871,R,14136954,14137112,159,472.7,359.9,3780,flickr_cover.png,Sub5.asc
2872,R,14137159,14137328,170,683.0,363.7,3904,flickr_cover.png,Sub5.asc
2873,R,14137374,14137518,145,767.2,364.7,3973,flickr_cover.png,Sub5.asc
2874,R,14137568,14137707,140,880.3,376.1,3988,flickr_cover.png,Sub5.asc
2875,R,14137770,14137928,159,695.0,459.4,4150,flickr_cover.png,Sub5.asc
2876,R,14137970,14138119,150,761.1,457.5,4157,flickr_cover.png,Sub5.asc
2877,R,14138315,14138420,106,545.9,381.1,4235,flickr_cover.png,Sub5.asc
2878,R,14138460,14138731,272,576.9,464.0,4274,flickr_cover.png,Sub5.asc
2879,R,14138782,14138927,146,563.4,359.8,4212,flickr_cover.png,Sub5.asc
2880,R,14138978,14139172,195,802.8,372.4,4009,flickr_cover.png,Sub5.asc
2881,R,14139212,14139412,201,943.4,372.4,3899,flickr_cover.png,Sub5.asc
2882,R,14139483,14139666,184,640.6,591.8,4209,flickr_cover.png,Sub5.asc
2883,R,14139713,14139883,171,594.9,558.6,4218,flickr_cover.png,Sub5.asc
2884,R,14139925,14140200,276,539.6,609.7,4228,flickr_cover.png,Sub5.asc
2885,R,14140247,14140457,211,554.3,547.1,4234,flickr_cover.png,Sub5.asc
2886,R,14140496,14140674,179,716.2,549.1,4160,flickr_cover.png,Sub5.asc
2887,R,14140711,14140909,199,774.0,554.2,4155,flickr_cover.png,Sub5.asc
2888,R,14140968,14141136,169,722.2,636.1,4226,flickr_cover.png,Sub5.asc
2889,R,14143726,14143917,192,656.7,416.4,3904,flickr_cover.png,Sub5.asc
2890,R,14143988,14144134,147,420.3,307.2,3890,nus.png,Sub5.asc
2891,R,14144206,14144334,129,280.3,113.0,3137,nus.png,Sub5.asc
2892,R,14144367,14144613,247,253.9,152.3,2696,nus.png,Sub5.asc
2893,R,14144680,14144815,136,422.7,466.4,2900,nus.png,Sub5.asc
2894,R,14144908,14145175,268,913.0,87.3,2894,nus.png,Sub5.asc
2895,R,14145202,14145274,73,870.2,38.9,3058,nus.png,Sub5.asc
2896,R,14145455,14145597,143,353.2,636.2,3672,nus.png,Sub5.asc
2897,R,14145657,14145898,242,264.9,536.5,3757,nus.png,Sub5.asc
2898,R,14145926,14146157,232,214.6,546.3,3731,nus.png,Sub5.asc
2899,R,14146214,14146429,216,369.4,549.4,3624,nus.png,Sub5.asc
2900,R,14146466,14146679,214,411.4,549.4,3620,nus.png,Sub5.asc
2901,R,14146756,14147011,256,484.2,342.0,3571,nus.png,Sub5.asc
2902,R,14147037,14147212,176,463.1,360.8,3587,nus.png,Sub5.asc
2903,R,14147246,14147712,467,556.1,376.2,3736,nus.png,Sub5.asc
2904,R,14147759,14148157,399,470.5,355.3,3782,nus.png,Sub5.asc
2905,R,14148203,14148283,81,474.8,327.5,3756,nus.png,Sub5.asc
2906,R,14148340,14148519,180,608.1,365.9,3731,nus.png,Sub5.asc
2907,R,14148601,14148726,126,350.5,708.0,3843,nus.png,Sub5.asc
2908,R,14148782,14148976,195,341.5,648.5,3887,nus.png,Sub5.asc
0,R,548884,549747,864,683.1,396.8,3997,microsoft_xbox.png,Sub9.asc
1,R,549768,549995,228,660.9,395.3,3883,microsoft_xbox.png,Sub9.asc
2,R,550033,550750,718,674.7,356.0,3897,microsoft_xbox.png,Sub9.asc
3,R,550788,551305,518,730.5,336.1,3840,microsoft_xbox.png,Sub9.asc
4,R,551328,551819,492,695.9,351.6,3302,microsoft_xbox.png,Sub9.asc
5,R,551856,551977,122,629.9,349.2,2100,microsoft_xbox.png,Sub9.asc
6,R,552040,552327,288,324.8,280.8,2156,microsoft_xbox.png,Sub9.asc
7,R,552354,552507,154,263.6,280.9,2440,microsoft_xbox.png,Sub9.asc
8,R,552559,552720,162,277.0,137.2,2607,microsoft_xbox.png,Sub9.asc
9,R,552762,553145,384,277.8,77.8,2787,microsoft_xbox.png,Sub9.asc
10,R,553233,553557,325,968.2,111.2,2875,microsoft_xbox.png,Sub9.asc
11,R,553595,554068,474,1015.6,72.1,2950,microsoft_xbox.png,Sub9.asc
12,R,554137,554358,222,702.3,435.0,3489,microsoft_xbox.png,Sub9.asc
13,R,554410,554666,257,681.8,308.3,3138,microsoft_xbox.png,Sub9.asc
14,R,554721,554930,210,608.6,569.9,3168,microsoft_xbox.png,Sub9.asc
15,R,554972,555342,371,715.4,588.8,3065,microsoft_xbox.png,Sub9.asc
16,R,555394,555749,356,507.1,576.5,3029,microsoft_xbox.png,Sub9.asc
17,R,555798,555996,199,341.2,641.7,2908,microsoft_xbox.png,Sub9.asc
18,R,556034,556213,180,253.9,643.6,2914,microsoft_xbox.png,Sub9.asc
19,R,561687,562037,351,675.2,397.3,3769,microsoft_xbox.png,Sub9.asc
20,R,562078,562372,295,528.9,390.4,2882,eco.png,Sub9.asc
21,R,562383,562537,155,514.8,398.4,2034,eco.png,Sub9.asc
22,R,562600,562809,210,238.8,300.2,1872,eco.png,Sub9.asc
23,R,562833,563084,252,215.0,308.1,2022,eco.png,Sub9.asc
24,R,563155,563419,265,665.6,438.4,2411,eco.png,Sub9.asc
25,R,563485,563739,255,1032.6,447.2,2297,eco.png,Sub9.asc
26,R,563759,563956,198,1012.9,464.3,2370,eco.png,Sub9.asc
27,R,564028,564163,136,461.1,669.3,2659,eco.png,Sub9.asc
28,R,564197,564445,249,403.8,643.3,2515,eco.png,Sub9.asc
29,R,564466,564738,273,384.9,653.7,2353,eco.png,Sub9.asc
30,R,564763,564879,117,385.2,626.7,2420,eco.png,Sub9.asc
31,R,564947,565158,212,753.9,419.4,2429,eco.png,Sub9.asc
32,R,565178,565352,175,730.6,431.3,2366,eco.png,Sub9.asc
33,R,565378,566064,687,691.4,436.1,2518,eco.png,Sub9.asc
34,R,566126,566375,250,623.4,192.2,2434,eco.png,Sub9.asc
35,R,566400,566568,169,575.8,182.7,2287,eco.png,Sub9.asc
36,R,566625,566955,331,267.1,294.5,2408,eco.png,Sub9.asc
37,R,570620,571061,442,693.4,398.5,3512,eco.png,Sub9.asc
38,R,571107,571388,282,500.7,387.6,2375,Amazon(2).png,Sub9.asc
39,R,571424,571749,326,458.3,350.2,1699,Amazon(2).png,Sub9.asc
40,R,571774,572084,311,459.9,382.9,1839,Amazon(2).png,Sub9.asc
41,R,572138,572579,442,293.5,261.5,1981,Amazon(2).png,Sub9.asc
42,R,572650,572939,290,647.3,398.4,2432,Amazon(2).png,Sub9.asc
43,R,573231,573382,152,888.1,442.5,2460,Amazon(2).png,Sub9.asc
