,eye,tStart,tEnd,duration,xStart,yStart,xEnd,yEnd,ampDeg,vPeak,stimuliName,order,name
1714,L,9865785,9865846,62,390.4,548.0,447.0,547.7,1.59,97,nature.png,13.743895347200008,Sub11.asc
1715,L,9866131,9866151,21,446.4,553.9,478.6,555.7,0.91,81,nature.png,10.995116277760006,Sub11.asc
1716,L,9866310,9866378,69,481.8,554.1,241.9,600.0,6.86,314,nature.png,8.796093022208007,Sub11.asc
1717,L,9867068,9867111,44,243.7,599.4,227.1,663.4,2.33,187,nature.png,7.036874417766406,Sub11.asc
1718,L,9867213,9867233,21,228.5,661.0,239.3,643.1,0.7,57,nature.png,5.629499534213124,Sub11.asc
1719,L,9867342,9867359,18,237.8,644.6,229.7,629.6,0.58,57,nature.png,4.503599627370501,Sub11.asc
1720,L,9871136,9871193,58,680.3,399.0,490.4,315.2,6.38,294,ebay_deals.png,160.0,Sub11.asc
1721,L,9871316,9871366,51,479.7,315.6,336.7,201.2,6.0,270,ebay_deals.png,128.00000000000003,Sub11.asc
1722,L,9871741,9871801,61,332.3,196.4,657.7,262.6,9.68,351,ebay_deals.png,102.40000000000002,Sub11.asc
1723,L,9872103,9872139,37,672.1,261.1,731.3,288.0,2.02,138,ebay_deals.png,81.92000000000002,Sub11.asc
1724,L,9872291,9872331,41,733.3,287.9,657.5,316.2,2.47,150,ebay_deals.png,65.53600000000002,Sub11.asc
1725,L,9872516,9872570,55,658.2,314.9,479.3,320.5,5.19,235,ebay_deals.png,52.42880000000002,Sub11.asc
1726,L,9872661,9872728,68,470.3,324.0,765.5,278.1,8.74,347,ebay_deals.png,41.94304000000002,Sub11.asc
1727,L,9873060,9873107,48,774.0,280.6,883.9,271.3,3.21,173,ebay_deals.png,33.55443200000002,Sub11.asc
1728,L,9873406,9873425,20,890.1,274.8,860.3,269.8,0.88,79,ebay_deals.png,26.843545600000013,Sub11.asc
1729,L,9873678,9873734,57,855.6,273.8,958.2,277.5,2.95,184,ebay_deals.png,21.47483648000001,Sub11.asc
1730,L,9874004,9874065,62,960.6,282.0,658.1,321.1,8.86,354,ebay_deals.png,17.17986918400001,Sub11.asc
1731,L,9874267,9874287,21,647.3,324.2,681.7,318.8,1.02,90,ebay_deals.png,13.743895347200008,Sub11.asc
1732,L,9874590,9874656,67,680.1,319.0,967.7,341.4,8.33,340,ebay_deals.png,10.995116277760006,Sub11.asc
1733,L,9874977,9875031,55,971.7,336.8,784.4,320.0,5.43,324,ebay_deals.png,8.796093022208007,Sub11.asc
1734,L,9875326,9875348,23,773.7,325.3,798.1,338.6,0.88,77,ebay_deals.png,7.036874417766406,Sub11.asc
1735,L,9875615,9875694,80,788.1,342.7,480.2,382.7,9.04,429,ebay_deals.png,5.629499534213124,Sub11.asc
1736,L,9879673,9879728,56,558.3,236.6,327.5,192.4,6.83,310,scholarpedia.png,160.0,Sub11.asc
1737,L,9879935,9879981,47,310.3,188.1,525.9,195.5,6.17,259,scholarpedia.png,128.00000000000003,Sub11.asc
1738,L,9880331,9880369,39,537.0,198.9,625.5,200.4,2.57,154,scholarpedia.png,102.40000000000002,Sub11.asc
1739,L,9880725,9880820,96,628.1,201.3,348.7,565.2,15.87,335,scholarpedia.png,81.92000000000002,Sub11.asc
1740,L,9880959,9881048,90,345.8,578.7,177.3,31.5,20.64,617,scholarpedia.png,65.53600000000002,Sub11.asc
1741,L,9881250,9881282,33,177.8,26.4,279.0,59.2,3.03,203,scholarpedia.png,52.42880000000002,Sub11.asc
1742,L,9881462,9881549,88,282.9,66.5,961.5,57.0,19.07,492,scholarpedia.png,41.94304000000002,Sub11.asc
1743,L,9881835,9881904,70,978.2,54.7,1301.7,23.4,8.88,379,scholarpedia.png,33.55443200000002,Sub11.asc
1744,L,9882165,9882283,119,1295.3,28.1,153.0,193.2,31.14,736,scholarpedia.png,26.843545600000013,Sub11.asc
1745,L,9882419,9882450,32,143.8,199.8,62.4,176.3,2.35,164,scholarpedia.png,21.47483648000001,Sub11.asc
1746,L,9882803,9882828,26,66.0,174.8,123.0,168.7,1.54,128,scholarpedia.png,17.17986918400001,Sub11.asc
1747,L,9883237,9883521,285,135.6,185.1,312.9,616.4,16.58,1158,scholarpedia.png,13.743895347200008,Sub11.asc
1748,L,9883606,9883639,34,313.2,621.0,332.2,663.8,1.62,160,scholarpedia.png,10.995116277760006,Sub11.asc
1749,L,9883695,9883937,243,330.3,657.8,444.7,641.3,3.21,911,scholarpedia.png,8.796093022208007,Sub11.asc
1750,L,9884162,9884190,29,451.4,650.1,406.8,651.1,1.24,75,scholarpedia.png,7.036874417766406,Sub11.asc
1751,L,9884271,9884355,85,406.8,654.3,873.8,646.3,12.99,466,scholarpedia.png,5.629499534213124,Sub11.asc
1752,L,9890593,9890655,63,676.3,380.9,383.1,332.0,8.64,345,github.png,160.0,Sub11.asc
1753,L,9890754,9890815,62,361.1,322.5,246.7,70.1,10.08,329,github.png,128.00000000000003,Sub11.asc
1754,L,9890989,9891020,32,235.1,67.1,215.1,41.0,1.12,78,github.png,102.40000000000002,Sub11.asc
1755,L,9891590,9891627,38,222.3,39.5,204.7,118.3,2.98,172,github.png,81.92000000000002,Sub11.asc
1756,L,9891891,9891925,35,208.1,118.4,301.2,114.9,2.59,166,github.png,65.53600000000002,Sub11.asc
1757,L,9892135,9892212,78,301.1,112.2,728.9,207.4,12.76,413,github.png,52.42880000000002,Sub11.asc
1758,L,9892448,9892482,35,736.5,217.8,696.3,215.4,1.18,92,github.png,41.94304000000002,Sub11.asc
1759,L,9892840,9892883,44,702.2,216.6,807.5,212.7,3.07,154,github.png,33.55443200000002,Sub11.asc
1760,L,9893171,9893193,23,814.5,213.1,788.3,214.6,0.76,59,github.png,26.843545600000013,Sub11.asc
1761,L,9893555,9893634,80,788.5,218.5,405.1,530.6,16.14,449,github.png,21.47483648000001,Sub11.asc
1762,L,9893802,9893856,55,395.0,537.3,293.6,566.8,3.02,165,github.png,17.17986918400001,Sub11.asc
1763,L,9894002,9894031,30,287.0,575.7,244.2,576.9,1.17,72,github.png,13.743895347200008,Sub11.asc
1764,L,9894309,9894345,37,242.6,572.2,375.7,551.9,3.75,205,github.png,10.995116277760006,Sub11.asc
1765,L,9894634,9894671,38,385.1,555.6,448.4,542.4,1.85,134,github.png,8.796093022208007,Sub11.asc
1766,L,9894730,9894802,73,450.9,541.8,785.4,367.8,11.62,394,github.png,7.036874417766406,Sub11.asc
1767,L,9894964,9895033,70,792.7,365.3,834.7,584.2,8.35,349,github.png,5.629499534213124,Sub11.asc
1768,L,9895236,9895343,108,833.7,586.8,238.5,652.8,16.59,582,github.png,4.503599627370501,Sub11.asc
1769,L,9895443,9895468,26,232.0,653.7,280.8,624.7,1.68,151,github.png,3.6028797018964007,Sub11.asc
1770,L,9908735,9908795,61,681.9,381.6,391.0,199.6,10.93,358,washington.png,160.0,Sub11.asc
1771,L,9909013,9909068,56,380.2,206.3,247.7,93.9,5.67,215,washington.png,128.00000000000003,Sub11.asc
1772,L,9909355,9909416,62,240.7,94.1,535.0,192.3,9.13,316,washington.png,102.40000000000002,Sub11.asc
1773,L,9909649,9909704,56,549.4,196.8,639.5,337.7,6.06,338,washington.png,81.92000000000002,Sub11.asc
1774,L,9909830,9909870,41,646.5,342.6,586.7,297.2,2.48,174,washington.png,65.53600000000002,Sub11.asc
1775,L,9910110,9910142,33,588.3,292.0,650.0,288.2,1.8,108,washington.png,52.42880000000002,Sub11.asc
1776,L,9910383,9910407,25,650.4,294.3,708.3,295.8,1.69,125,washington.png,41.94304000000002,Sub11.asc
1777,L,9910618,9910639,22,731.6,299.1,768.4,295.1,1.08,91,washington.png,33.55443200000002,Sub11.asc
1778,L,9910770,9910823,54,770.3,296.6,594.5,305.6,5.12,293,washington.png,26.843545600000013,Sub11.asc
1779,L,9911213,9911267,55,587.1,311.9,598.8,413.6,3.94,183,washington.png,21.47483648000001,Sub11.asc
1780,L,9911645,9911694,50,597.0,420.6,706.6,418.5,3.18,164,washington.png,17.17986918400001,Sub11.asc
1781,L,9911890,9911928,39,716.8,421.7,648.5,416.2,1.99,121,washington.png,13.743895347200008,Sub11.asc
1782,L,9912376,9912401,26,646.6,418.6,605.0,442.8,1.52,121,washington.png,10.995116277760006,Sub11.asc
1783,L,9912666,9912719,54,602.9,446.6,569.9,548.1,3.95,241,washington.png,8.796093022208007,Sub11.asc
1784,L,9912902,9912930,29,567.3,556.6,630.2,546.8,1.83,132,washington.png,7.036874417766406,Sub11.asc
1785,L,9913236,9913267,32,631.0,550.8,706.3,546.0,2.16,112,washington.png,5.629499534213124,Sub11.asc
1786,L,9913508,9913560,53,707.7,547.1,579.5,564.5,3.72,228,washington.png,4.503599627370501,Sub11.asc
1787,L,9919183,9919233,51,681.7,389.1,646.3,297.2,3.71,185,deviantart_furniture.png,160.0,Sub11.asc
1788,L,9919414,9919484,71,646.9,300.0,274.9,55.0,14.12,365,deviantart_furniture.png,128.00000000000003,Sub11.asc
1789,L,9919972,9919993,22,270.5,48.6,305.2,56.1,1.01,87,deviantart_furniture.png,102.40000000000002,Sub11.asc
1790,L,9920365,9920446,82,322.7,60.3,625.3,337.7,13.66,374,deviantart_furniture.png,81.92000000000002,Sub11.asc
1791,L,9920594,9920656,63,642.0,357.3,768.5,472.8,5.75,425,deviantart_furniture.png,65.53600000000002,Sub11.asc
1792,L,9920840,9920858,19,771.8,479.1,791.6,472.5,0.62,61,deviantart_furniture.png,52.42880000000002,Sub11.asc
1793,L,9921328,9921365,38,796.8,469.2,923.7,467.1,3.63,207,deviantart_furniture.png,41.94304000000002,Sub11.asc
1794,L,9921675,9921698,24,920.1,467.0,879.7,460.2,1.18,95,deviantart_furniture.png,33.55443200000002,Sub11.asc
1795,L,9921963,9922014,52,878.1,458.1,1028.6,482.6,4.36,283,deviantart_furniture.png,26.843545600000013,Sub11.asc
1796,L,9922151,9922172,22,1038.8,484.7,1006.8,465.9,1.14,107,deviantart_furniture.png,21.47483648000001,Sub11.asc
1797,L,9922487,9922517,31,1007.1,472.3,1004.0,509.6,1.4,109,deviantart_furniture.png,17.17986918400001,Sub11.asc
1798,L,9922668,9922733,66,1001.7,512.4,723.0,698.5,10.33,354,deviantart_furniture.png,13.743895347200008,Sub11.asc
1799,L,9922937,9922958,22,713.1,706.6,683.8,686.1,1.1,95,deviantart_furniture.png,10.995116277760006,Sub11.asc
1800,L,9923478,9923517,40,678.1,685.7,686.7,747.4,2.2,97,deviantart_furniture.png,8.796093022208007,Sub11.asc
1801,L,9923694,9923712,19,679.3,745.0,686.2,762.4,0.64,58,deviantart_furniture.png,7.036874417766406,Sub11.asc
1802,L,9927550,9927625,76,682.8,395.9,482.7,246.0,8.2,300,instagram-profile.png,160.0,Sub11.asc
1803,L,9927806,9927859,54,472.9,237.5,345.0,149.6,4.98,164,instagram-profile.png,128.00000000000003,Sub11.asc
1804,L,9928008,9928053,46,339.7,141.7,214.7,62.0,4.6,194,instagram-profile.png,102.40000000000002,Sub11.asc
1805,L,9928193,9928217,25,213.3,59.6,222.6,20.3,1.48,132,instagram-profile.png,81.92000000000002,Sub11.asc
1806,L,9928429,9928515,87,226.8,20.0,725.9,111.1,14.47,380,instagram-profile.png,65.53600000000002,Sub11.asc
1807,L,9928990,9929057,68,748.1,113.1,1013.0,110.5,7.58,297,instagram-profile.png,52.42880000000002,Sub11.asc
1808,L,9929318,9929367,50,1017.2,104.8,881.5,106.3,3.86,286,instagram-profile.png,41.94304000000002,Sub11.asc
1809,L,9929532,9929592,61,878.2,110.5,908.7,316.4,7.97,377,instagram-profile.png,33.55443200000002,Sub11.asc
1810,L,9930037,9930077,41,899.1,328.0,823.8,298.5,2.46,166,instagram-profile.png,26.843545600000013,Sub11.asc
1811,L,9930265,9930320,56,825.0,301.3,553.3,336.8,7.99,378,instagram-profile.png,21.47483648000001,Sub11.asc
1812,L,9930605,9930668,64,543.0,347.0,830.4,539.0,11.02,478,instagram-profile.png,17.17986918400001,Sub11.asc
1813,L,9930982,9931002,21,839.5,543.5,866.2,536.7,0.8,76,instagram-profile.png,13.743895347200008,Sub11.asc
1814,L,9931749,9931819,71,860.2,542.6,1121.7,605.2,7.61,324,instagram-profile.png,10.995116277760006,Sub11.asc
1815,L,9932110,9932166,57,1123.7,606.7,1120.8,728.0,4.28,249,instagram-profile.png,8.796093022208007,Sub11.asc
1816,L,9932314,9932388,75,1122.1,731.8,591.2,598.0,15.31,510,instagram-profile.png,7.036874417766406,Sub11.asc
1817,L,9937289,9937337,49,669.9,413.0,561.8,289.0,5.72,303,nytimes_home.png,160.0,Sub11.asc
1818,L,9937514,9937549,36,556.1,288.3,502.1,280.0,1.6,111,nytimes_home.png,128.00000000000003,Sub11.asc
1819,L,9937681,9937733,53,504.2,273.5,415.8,153.3,5.28,242,nytimes_home.png,102.40000000000002,Sub11.asc
1820,L,9937767,9937816,50,413.5,152.7,549.5,73.9,4.93,281,nytimes_home.png,81.92000000000002,Sub11.asc
1821,L,9938049,9938110,62,563.7,72.6,326.6,206.7,8.5,333,nytimes_home.png,65.53600000000002,Sub11.asc
1822,L,9938304,9938323,20,324.3,213.4,316.3,197.5,0.65,60,nytimes_home.png,52.42880000000002,Sub11.asc
1823,L,9938529,9938590,62,313.1,201.6,616.0,68.3,10.03,344,nytimes_home.png,41.94304000000002,Sub11.asc
1824,L,9938849,9938899,51,623.5,68.6,775.1,69.6,4.38,257,nytimes_home.png,33.55443200000002,Sub11.asc
1825,L,9939317,9939386,70,786.2,70.6,415.7,203.9,11.83,345,nytimes_home.png,26.843545600000013,Sub11.asc
1826,L,9939536,9939570,35,404.0,211.5,315.7,198.3,2.56,148,nytimes_home.png,21.47483648000001,Sub11.asc
1827,L,9939924,9939949,26,314.1,203.3,339.9,231.6,1.3,106,nytimes_home.png,17.17986918400001,Sub11.asc
1828,L,9940361,9940382,22,339.4,234.8,328.2,255.8,0.86,74,nytimes_home.png,13.743895347200008,Sub11.asc
1829,L,9940590,9940670,81,330.7,261.6,324.7,551.9,10.89,426,nytimes_home.png,10.995116277760006,Sub11.asc
1830,L,9940749,9940789,41,326.2,562.9,310.2,509.0,2.04,173,nytimes_home.png,8.796093022208007,Sub11.asc
1831,L,9941146,9941213,68,300.0,518.2,564.0,475.1,7.62,345,nytimes_home.png,7.036874417766406,Sub11.asc
1832,L,9941588,9941656,69,564.7,476.3,904.5,487.5,9.73,354,nytimes_home.png,5.629499534213124,Sub11.asc
1833,L,9941792,9941816,25,916.3,485.1,862.7,461.6,1.77,144,nytimes_home.png,4.503599627370501,Sub11.asc
1834,L,9945321,9945385,65,667.6,388.3,363.4,262.9,9.99,370,jetstar.png,160.0,Sub11.asc
1835,L,9945865,9945928,64,349.3,269.6,701.9,305.3,10.24,326,jetstar.png,128.00000000000003,Sub11.asc
1836,L,9946177,9946213,37,717.2,304.3,629.5,277.8,2.76,141,jetstar.png,102.40000000000002,Sub11.asc
1837,L,9946430,9946489,60,633.4,275.5,340.3,322.7,8.62,354,jetstar.png,81.92000000000002,Sub11.asc
1838,L,9946672,9946721,50,333.0,327.3,260.8,255.3,3.41,204,jetstar.png,65.53600000000002,Sub11.asc
1839,L,9947091,9947165,75,258.2,256.6,508.8,583.9,14.14,516,jetstar.png,52.42880000000002,Sub11.asc
1840,L,9947406,9947442,37,523.6,591.5,590.9,559.5,2.25,170,jetstar.png,41.94304000000002,Sub11.asc
1841,L,9947640,9947677,38,592.3,565.9,544.7,547.1,1.53,106,jetstar.png,33.55443200000002,Sub11.asc
1842,L,9948028,9948059,32,544.5,555.5,562.3,603.5,1.85,117,jetstar.png,26.843545600000013,Sub11.asc
1843,L,9948396,9948448,53,560.3,599.8,621.1,683.0,3.47,222,jetstar.png,21.47483648000001,Sub11.asc
1844,L,9948596,9948636,41,621.4,684.8,570.2,711.4,1.71,135,jetstar.png,17.17986918400001,Sub11.asc
1845,L,9948943,9948961,19,573.0,707.5,563.8,729.8,0.83,76,jetstar.png,13.743895347200008,Sub11.asc
1846,L,9949083,9949097,15,560.6,723.0,560.7,719.5,0.12,32,jetstar.png,10.995116277760006,Sub11.asc
1847,L,9949291,9949309,19,553.4,704.3,553.9,699.6,0.17,36,jetstar.png,8.796093022208007,Sub11.asc
1848,L,9949331,9949434,104,553.6,705.4,230.2,665.0,8.94,742,jetstar.png,7.036874417766406,Sub11.asc
1849,L,9949558,9949694,137,235.0,662.0,246.6,536.8,4.51,281,jetstar.png,5.629499534213124,Sub11.asc
1850,L,9950036,9950110,75,248.8,529.5,570.8,533.4,9.01,322,jetstar.png,4.503599627370501,Sub11.asc
1851,L,9954639,9954707,69,674.6,372.9,515.3,218.5,7.55,245,jetstar.png,3.6028797018964007,Sub11.asc
1852,L,9954919,9954961,43,501.4,235.9,573.3,285.4,2.83,185,sina.png,160.0,Sub11.asc
1853,L,9955230,9955289,60,575.7,286.0,910.3,293.3,9.67,334,sina.png,128.00000000000003,Sub11.asc
1854,L,9955491,9955511,21,921.8,290.2,921.3,308.8,0.72,65,sina.png,102.40000000000002,Sub11.asc
1855,L,9955710,9955751,42,917.3,310.2,1045.7,318.3,3.67,191,sina.png,81.92000000000002,Sub11.asc
1856,L,9955909,9955967,59,1046.0,322.7,802.5,391.7,7.43,325,sina.png,65.53600000000002,Sub11.asc
1857,L,9956071,9956109,39,793.6,401.6,763.9,458.0,2.32,159,sina.png,52.42880000000002,Sub11.asc
1858,L,9956250,9956296,47,762.8,460.0,633.2,487.8,3.88,189,sina.png,41.94304000000002,Sub11.asc
1859,L,9956890,9956945,56,633.3,491.6,864.7,487.9,6.64,271,sina.png,33.55443200000002,Sub11.asc
1860,L,9957282,9957308,27,878.9,488.7,875.8,443.7,1.71,133,sina.png,26.843545600000013,Sub11.asc
1861,L,9957454,9957480,27,880.0,447.1,925.7,490.4,2.09,182,sina.png,21.47483648000001,Sub11.asc
1862,L,9957692,9957739,48,921.1,490.5,1050.8,491.6,3.65,169,sina.png,17.17986918400001,Sub11.asc
1863,L,9957894,9957930,37,1052.5,490.4,1155.5,497.1,2.85,187,sina.png,13.743895347200008,Sub11.asc
1864,L,9958153,9958188,36,1154.8,499.0,1084.7,491.3,1.94,135,sina.png,10.995116277760006,Sub11.asc
1865,L,9958372,9958416,45,1087.1,496.2,1042.5,561.1,2.7,144,sina.png,8.796093022208007,Sub11.asc
1866,L,9958670,9958695,26,1036.4,562.9,977.5,569.8,1.66,132,sina.png,7.036874417766406,Sub11.asc
1867,L,9958997,9959021,25,981.0,574.9,1025.5,595.5,1.45,131,sina.png,5.629499534213124,Sub11.asc
1868,L,9959246,9959283,38,1024.9,596.0,1133.0,593.6,2.96,157,sina.png,4.503599627370501,Sub11.asc
1869,L,9959607,9959661,55,1127.7,593.2,996.6,642.3,4.0,239,sina.png,3.6028797018964007,Sub11.asc
1870,L,9964729,9964871,143,679.8,393.8,421.7,214.3,10.17,428,zite.png,160.0,Sub11.asc
1871,L,9965050,9965086,37,410.3,209.7,325.9,205.4,2.41,121,zite.png,128.00000000000003,Sub11.asc
1872,L,9965224,9965277,54,318.6,207.9,236.4,52.7,6.29,254,zite.png,102.40000000000002,Sub11.asc
1873,L,9965500,9965558,59,233.0,53.1,373.9,210.1,7.14,320,zite.png,81.92000000000002,Sub11.asc
1874,L,9965838,9965873,36,381.7,221.6,498.5,210.6,3.38,220,zite.png,65.53600000000002,Sub11.asc
1875,L,9966083,9966135,53,504.0,208.9,338.9,231.7,4.8,266,zite.png,52.42880000000002,Sub11.asc
1876,L,9966348,9966372,25,334.2,238.2,402.1,235.6,1.93,163,zite.png,41.94304000000002,Sub11.asc
1877,L,9966765,9966850,86,416.8,239.5,907.6,296.3,14.27,401,zite.png,33.55443200000002,Sub11.asc
1878,L,9966981,9967020,40,914.0,302.0,922.5,231.9,2.72,202,zite.png,26.843545600000013,Sub11.asc
1879,L,9967206,9967228,23,922.4,239.9,925.4,259.4,0.76,61,zite.png,21.47483648000001,Sub11.asc
1880,L,9967514,9967582,69,923.3,257.5,417.3,320.3,14.72,496,zite.png,17.17986918400001,Sub11.asc
1881,L,9967751,9967791,41,404.6,325.1,309.7,318.0,2.71,134,zite.png,13.743895347200008,Sub11.asc
1882,L,9968170,9968211,42,308.3,324.1,413.7,312.6,3.03,182,zite.png,10.995116277760006,Sub11.asc
1883,L,9968375,9968412,38,419.4,312.3,504.6,326.1,2.51,166,zite.png,8.796093022208007,Sub11.asc
1884,L,9968705,9968730,26,505.6,323.7,466.6,329.4,1.15,93,zite.png,7.036874417766406,Sub11.asc
1885,L,9969034,9969056,23,468.1,327.6,483.0,348.7,0.92,72,zite.png,5.629499534213124,Sub11.asc
1886,L,9969334,9969374,41,485.6,349.8,566.9,353.3,2.35,139,zite.png,4.503599627370501,Sub11.asc
1887,L,9969550,9969572,23,567.0,353.2,530.3,356.4,1.07,96,zite.png,3.6028797018964007,Sub11.asc
1888,L,9974065,9974125,61,688.1,404.3,555.0,296.8,5.67,281,ebay_coins.png,160.0,Sub11.asc
1889,L,9974260,9974326,67,543.1,289.0,280.6,85.3,10.78,320,ebay_coins.png,128.00000000000003,Sub11.asc
1890,L,9974451,9974491,41,270.0,80.4,133.0,31.8,4.15,188,ebay_coins.png,102.40000000000002,Sub11.asc
1891,L,9974669,9974754,86,138.9,30.4,739.9,70.5,16.81,405,ebay_coins.png,81.92000000000002,Sub11.asc
1892,L,9974933,9974963,31,745.2,67.6,649.3,74.1,2.79,195,ebay_coins.png,65.53600000000002,Sub11.asc
1893,L,9975137,9975199,63,650.5,76.3,852.6,71.6,5.84,238,ebay_coins.png,52.42880000000002,Sub11.asc
1894,L,9975462,9975500,39,860.7,70.7,799.4,68.4,1.77,132,ebay_coins.png,41.94304000000002,Sub11.asc
1895,L,9975842,9975878,37,806.4,75.5,915.3,71.3,3.13,163,ebay_coins.png,33.55443200000002,Sub11.asc
1896,L,9976168,9976219,52,913.9,77.8,1014.8,77.0,2.86,188,ebay_coins.png,26.843545600000013,Sub11.asc
1897,L,9976453,9976524,72,1020.9,75.1,491.1,124.3,15.19,554,ebay_coins.png,21.47483648000001,Sub11.asc
1898,L,9976875,9976931,57,471.3,127.7,313.7,232.0,6.01,370,ebay_coins.png,17.17986918400001,Sub11.asc
1899,L,9977253,9977311,59,301.4,239.5,457.8,363.5,6.51,315,ebay_coins.png,13.743895347200008,Sub11.asc
1900,L,9977446,9977499,54,466.2,371.7,664.3,290.4,6.54,306,ebay_coins.png,10.995116277760006,Sub11.asc
1901,L,9977649,9977673,25,675.0,290.3,674.7,263.9,1.03,90,ebay_coins.png,8.796093022208007,Sub11.asc
1902,L,9978061,9978122,62,666.4,265.5,974.3,292.1,8.93,322,ebay_coins.png,7.036874417766406,Sub11.asc
1903,L,9978392,9978423,32,985.9,292.0,992.5,249.2,1.66,119,ebay_coins.png,5.629499534213124,Sub11.asc
1904,L,9978635,9978655,21,991.1,255.3,958.9,259.2,0.93,87,ebay_coins.png,4.503599627370501,Sub11.asc
1905,L,9978906,9978940,35,956.5,260.9,1024.1,278.8,2.04,126,ebay_coins.png,3.6028797018964007,Sub11.asc
1906,L,9982376,9982435,60,681.7,397.7,582.1,283.8,5.27,302,twitter.png,160.0,Sub11.asc
1907,L,9982602,9982653,52,576.6,278.4,638.7,200.4,3.52,131,twitter.png,128.00000000000003,Sub11.asc
1908,L,9982860,9982878,19,644.4,199.1,618.2,197.6,0.77,62,twitter.png,102.40000000000002,Sub11.asc
1909,L,9983217,9983248,32,609.6,198.9,665.8,211.1,1.71,91,twitter.png,81.92000000000002,Sub11.asc
1910,L,9983375,9983395,21,668.7,213.5,690.2,232.3,0.96,73,twitter.png,65.53600000000002,Sub11.asc
1911,L,9983603,9983634,32,687.7,239.1,664.2,301.1,2.51,162,twitter.png,52.42880000000002,Sub11.asc
1912,L,9983970,9984025,56,664.3,302.3,651.9,397.1,3.69,184,twitter.png,41.94304000000002,Sub11.asc
1913,L,9984325,9984360,36,648.8,403.5,701.1,430.0,1.83,95,twitter.png,33.55443200000002,Sub11.asc
1914,L,9984934,9984971,38,695.8,428.0,736.9,462.6,1.78,128,twitter.png,26.843545600000013,Sub11.asc
1915,L,9985266,9985293,28,737.4,459.9,740.2,423.7,1.39,100,twitter.png,21.47483648000001,Sub11.asc
1916,L,9985594,9985648,55,746.7,426.8,919.8,435.6,4.99,197,twitter.png,17.17986918400001,Sub11.asc
1917,L,9985969,9985990,22,933.4,435.4,902.7,433.0,0.88,81,twitter.png,13.743895347200008,Sub11.asc
1918,L,9986128,9986158,31,908.9,432.0,999.3,441.1,2.59,169,twitter.png,10.995116277760006,Sub11.asc
1919,L,9986446,9986510,65,1010.1,441.7,684.9,540.0,9.95,408,twitter.png,8.796093022208007,Sub11.asc
1920,L,9986820,9986826,7,672.6,549.9,673.4,555.8,0.22,36,twitter.png,7.036874417766406,Sub11.asc
1921,L,9987015,9987074,60,673.1,556.4,935.9,558.9,7.45,307,twitter.png,5.629499534213124,Sub11.asc
1922,L,9987272,9987298,27,947.6,557.2,999.5,557.2,1.45,107,twitter.png,4.503599627370501,Sub11.asc
1923,L,9991821,9991877,57,680.7,397.3,553.9,268.9,6.18,349,Amazon.png,160.0,Sub11.asc
1924,L,9991993,9992045,53,547.3,263.9,380.1,211.5,5.22,281,Amazon.png,128.00000000000003,Sub11.asc
1925,L,9992291,9992347,57,364.7,207.5,96.4,142.7,7.78,299,Amazon.png,102.40000000000002,Sub11.asc
1926,L,9992525,9992590,66,87.9,146.1,464.3,212.0,10.72,373,Amazon.png,81.92000000000002,Sub11.asc
1927,L,9992781,9992854,74,479.0,220.4,829.0,202.6,10.15,342,Amazon.png,65.53600000000002,Sub11.asc
1928,L,9993127,9993160,34,838.2,198.6,870.6,216.1,1.16,127,Amazon.png,52.42880000000002,Sub11.asc
1929,L,9993539,9993570,32,874.9,211.2,871.7,252.2,1.59,103,Amazon.png,41.94304000000002,Sub11.asc
1930,L,9993856,9993881,26,873.3,251.8,910.1,296.5,2.03,160,Amazon.png,33.55443200000002,Sub11.asc
1931,L,9994082,9994109,28,902.5,303.6,821.9,299.1,2.34,182,Amazon.png,26.843545600000013,Sub11.asc
1932,L,9994269,9994293,25,826.8,306.8,870.4,303.3,1.27,103,Amazon.png,21.47483648000001,Sub11.asc
1933,L,9994515,9994579,65,869.7,305.5,459.8,299.6,11.83,421,Amazon.png,17.17986918400001,Sub11.asc
1934,L,9994737,9994760,24,449.4,304.8,404.8,299.7,1.29,123,Amazon.png,13.743895347200008,Sub11.asc
1935,L,9994956,9995004,49,405.4,297.8,418.7,241.5,2.2,167,Amazon.png,10.995116277760006,Sub11.asc
1936,L,9995469,9995541,73,415.3,243.0,586.5,439.7,9.03,321,Amazon.png,8.796093022208007,Sub11.asc
1937,L,9995682,9995734,53,590.9,443.8,418.2,426.6,5.0,254,Amazon.png,7.036874417766406,Sub11.asc
1938,L,9995972,9996035,64,404.7,433.8,613.3,436.0,5.98,286,Amazon.png,5.629499534213124,Sub11.asc
1939,L,9996313,9996348,36,627.0,430.0,564.7,437.2,1.82,76,Amazon.png,4.503599627370501,Sub11.asc
1940,L,9996491,9996556,66,562.5,439.1,840.1,498.2,8.28,355,Amazon.png,3.6028797018964007,Sub11.asc
1941,L,9996731,9996791,61,846.4,501.5,1208.5,336.5,11.84,346,Amazon.png,2.8823037615171203,Sub11.asc
1942,L,10002618,10002675,58,670.6,382.9,540.5,217.0,7.45,360,ifeng.png,160.0,Sub11.asc
1943,L,10002931,10002984,54,529.6,238.0,691.5,248.0,4.72,243,ifeng.png,128.00000000000003,Sub11.asc
1944,L,10003130,10003181,52,701.4,251.4,1012.3,400.4,10.6,373,ifeng.png,102.40000000000002,Sub11.asc
1945,L,10003346,10003409,64,1016.8,397.7,518.0,468.0,14.44,507,ifeng.png,81.92000000000002,Sub11.asc
